Timestamp,heart_rate,steps_count,calories_burned,sleep_duration
2025-04-11 04:30:00,72,930,500.0,7.845360447947584
2025-04-11 04:35:00,164,620,500.0,6.392150096289466
2025-04-11 04:40:00,119,323,500.0,8.667508611481841
2025-04-11 04:45:00,87,351,500.0,8.104490564846083
2025-04-11 04:50:00,96,741,500.0,8.383260703425924
2025-04-11 04:55:00,106,883,500.0,6.157256623277469
2025-04-11 05:00:00,124,938,500.0,9.459915201382488
2025-04-11 05:05:00,161,447,500.0,7.669885150364642
2025-04-11 05:10:00,65,641,500.0,9.234665917318223
2025-04-11 05:15:00,77,466,500.0,7.2793760505963805
2025-04-11 05:20:00,135,845,500.0,6.4133843587643184
2025-04-11 05:25:00,107,897,500.0,8.638715470744515
2025-04-11 05:30:00,136,892,500.0,9.278516701207883
2025-04-11 05:35:00,127,451,500.0,9.456251946895113
2025-04-11 05:40:00,84,728,500.0,7.5886142795746006
2025-04-11 05:45:00,159,363,500.0,6.754122991811136
2025-04-11 05:50:00,127,770,500.0,7.074429472606629
2025-04-11 05:55:00,138,585,500.0,10.0
2025-04-11 06:00:00,158,800,500.0,7.5467329010724455
2025-04-11 06:05:00,96,856,500.0,6.808850565087383
2025-04-11 06:10:00,158,343,500.0,8.3792524653561
2025-04-11 06:15:00,143,506,500.0,7.57263532280181
2025-04-11 06:20:00,73,548,500.0,8.813640386534473
2025-04-11 06:25:00,66,783,500.0,6.73626667133276
2025-04-11 06:30:00,178,787,500.0,8.71862614861816
2025-04-11 06:35:00,101,391,500.0,6.316123532225901
2025-04-11 06:40:00,176,480,500.0,5.324201003218594
2025-04-11 06:45:00,83,309,500.0,8.315292024349876
2025-04-11 06:50:00,96,836,500.0,9.39088221202
2025-04-11 06:55:00,119,638,500.0,8.486453771984289
2025-04-11 07:00:00,61,881,500.0,7.155070240813378
2025-04-11 07:05:00,165,388,500.0,6.583595920282881
2025-04-11 07:10:00,121,567,500.0,6.760472495711621
2025-04-11 07:15:00,98,567,500.0,8.323810446560465
2025-04-11 07:20:00,119,814,500.0,5.147061372839634
2025-04-11 07:25:00,107,436,500.0,7.242204154626867
2025-04-11 07:30:00,107,850,500.0,7.2292920929404465
2025-04-11 07:35:00,171,757,500.0,9.807802135093942
2025-04-11 07:40:00,166,886,500.0,7.558202144758768
2025-04-11 07:45:00,74,897,500.0,6.548782402476887
2025-04-11 07:50:00,118,767,500.0,6.505191540188134
2025-04-11 07:55:00,152,303,500.0,4.0
2025-04-11 08:00:00,149,370,500.0,8.323606799975257
2025-04-11 08:05:00,158,683,500.0,7.175157143154359
2025-04-11 08:10:00,108,969,500.0,6.249252885426566
2025-04-11 08:15:00,127,323,500.0,7.046225399578337
2025-04-11 08:20:00,128,771,500.0,6.149283617359377
2025-04-11 08:25:00,64,316,500.0,6.332942347601129
2025-04-11 08:30:00,117,345,500.0,8.347588878205766
2025-04-11 08:35:00,77,889,500.0,8.090239507816317
2025-04-11 08:40:00,90,833,500.0,6.9669187191954105
2025-04-11 08:45:00,135,995,500.0,8.179199751064985
2025-04-11 08:50:00,180,626,500.0,7.356116284335231
2025-04-11 08:55:00,156,530,500.0,5.617168469628529
2025-04-11 09:00:00,177,726,500.0,8.055965700646233
2025-04-11 09:05:00,142,394,500.0,9.078855862459912
2025-04-11 09:10:00,137,901,500.0,7.23920064771659
2025-04-11 09:15:00,98,494,500.0,8.48045806088931
2025-04-11 09:20:00,149,545,500.0,5.306045378474112
2025-04-11 09:25:00,143,668,500.0,6.960457730759908
2025-04-11 09:30:00,157,679,500.0,5.586152306296517
2025-04-11 09:35:00,154,866,500.0,4.0
2025-04-11 09:40:00,108,863,500.0,6.274806897961158
2025-04-11 09:45:00,118,443,500.0,10.0
2025-04-11 09:50:00,127,349,500.0,7.014708480671646
2025-04-11 09:55:00,68,523,500.0,9.215493971701598
2025-04-11 10:00:00,176,306,500.0,6.402795408298892
2025-04-11 10:05:00,128,990,500.0,8.350595506084831
2025-04-11 10:10:00,177,546,500.0,5.7177295742407965
2025-04-11 10:15:00,94,682,500.0,7.897674198431997
2025-04-11 10:20:00,98,965,500.0,7.772629374533176
2025-04-11 10:25:00,120,475,500.0,9.641132353118458
2025-04-11 10:30:00,132,343,500.0,7.603632976200824
2025-04-11 10:35:00,120,1000,500.0,8.48873735687692
2025-04-11 10:40:00,82,512,500.0,8.561552505164226
2025-04-11 10:45:00,178,877,500.0,6.020751246517813
2025-04-11 10:50:00,102,380,500.0,9.40713686088307
2025-04-11 10:55:00,103,706,500.0,7.381030614793282
2025-04-11 11:00:00,122,684,500.0,8.365317891649571
2025-04-11 11:05:00,70,552,500.0,6.8223294553140015
2025-04-11 11:10:00,154,409,500.0,6.707182957133146
2025-04-11 11:15:00,157,389,500.0,7.764128576790642
2025-04-11 11:20:00,112,662,500.0,9.342009275358125
2025-04-11 11:25:00,61,386,500.0,7.321781920523223
2025-04-11 11:30:00,81,574,500.0,10.0
2025-04-11 11:35:00,113,669,500.0,8.53116983769491
2025-04-11 11:40:00,136,409,500.0,10.0
2025-04-11 11:45:00,167,750,500.0,7.397799706612107
2025-04-11 11:50:00,77,505,500.0,5.074220213931346
2025-04-11 11:55:00,97,889,500.0,8.448553980950878
2025-04-11 12:00:00,106,906,500.0,7.107217330673795
2025-04-11 12:05:00,180,598,500.0,8.42245882129578
2025-04-11 12:10:00,146,610,500.0,6.214131833153655
2025-04-11 12:15:00,161,912,500.0,8.274539366378406
2025-04-11 12:20:00,129,849,500.0,6.89243556837899
2025-04-11 12:25:00,81,876,500.0,10.0
2025-04-11 12:30:00,73,527,500.0,8.458980236939363
2025-04-11 12:35:00,148,325,500.0,7.989486347695014
2025-04-11 12:40:00,74,619,500.0,6.5945893758408385
2025-04-11 12:45:00,104,763,500.0,7.229712551342323
2025-04-11 12:50:00,62,411,500.0,10.0
2025-04-11 12:55:00,82,873,500.0,7.406485662511688
2025-04-11 13:00:00,140,973,500.0,7.707846904241814
2025-04-11 13:05:00,117,304,500.0,7.182453227256954
2025-04-11 13:10:00,133,674,500.0,7.754469052732176
2025-04-11 13:15:00,127,911,500.0,6.290353680250718
2025-04-11 13:20:00,105,476,500.0,7.613588963128291
2025-04-11 13:25:00,100,419,500.0,7.224811697237618
2025-04-11 13:30:00,113,692,500.0,10.0
2025-04-11 13:35:00,131,443,500.0,5.537926757774827
2025-04-11 13:40:00,170,439,500.0,6.988207700006329
2025-04-11 13:45:00,143,803,500.0,6.530449648271522
2025-04-11 13:50:00,70,599,500.0,8.451444226007279
2025-04-11 13:55:00,159,807,500.0,9.524010374249196
2025-04-11 14:00:00,165,751,500.0,7.605441947670837
2025-04-11 14:05:00,98,569,500.0,5.120523004783094
2025-04-11 14:10:00,159,902,500.0,5.346435067841802
2025-04-11 14:15:00,81,511,500.0,7.746326735939164
2025-04-11 14:20:00,128,599,500.0,9.836586133387499
2025-04-11 14:25:00,175,721,500.0,7.226188667072801
2025-04-11 14:30:00,149,449,500.0,9.320063238662256
2025-04-11 14:35:00,122,575,500.0,8.079354233590578
2025-04-11 14:40:00,111,677,500.0,9.215045542836043
2025-04-11 14:45:00,171,769,500.0,7.455113898530685
2025-04-11 14:50:00,87,806,500.0,8.131011634660362
2025-04-11 14:55:00,133,651,500.0,7.815830006738667
2025-04-11 15:00:00,62,767,500.0,6.8001326313134625
2025-04-11 15:05:00,172,580,500.0,8.435077128643721
2025-04-11 15:10:00,145,353,500.0,6.87980947294239
2025-04-11 15:15:00,114,397,500.0,5.324367116144147
2025-04-11 15:20:00,88,308,500.0,8.274957863280079
2025-04-11 15:25:00,148,534,500.0,8.212947722804865
2025-04-11 15:30:00,100,691,500.0,6.623850971810985
2025-04-11 15:35:00,127,965,500.0,10.0
2025-04-11 15:40:00,177,753,500.0,7.507910756799107
2025-04-11 15:45:00,135,739,500.0,8.779468562188772
2025-04-11 15:50:00,91,922,500.0,5.610610095554257
2025-04-11 15:55:00,86,493,500.0,10.0
2025-04-11 16:00:00,123,811,500.0,10.0
2025-04-11 16:05:00,179,882,500.0,7.439932971327455
2025-04-11 16:10:00,158,369,500.0,8.908790583439988
2025-04-11 16:15:00,161,943,500.0,10.0
2025-04-11 16:20:00,128,385,500.0,7.362600832767362
2025-04-11 16:25:00,128,949,500.0,9.311252077492204
2025-04-11 16:30:00,67,418,500.0,7.610037685129473
2025-04-11 16:35:00,75,311,500.0,5.755398123964207
2025-04-11 16:40:00,160,680,500.0,7.472613153632799
2025-04-11 16:45:00,158,739,500.0,7.056085700778857
2025-04-11 16:50:00,140,823,500.0,8.068857553112316
2025-04-11 16:55:00,107,887,500.0,6.8193728988246
2025-04-11 17:00:00,169,347,500.0,8.85841263592871
2025-04-11 17:05:00,179,971,500.0,6.188216617580522
2025-04-11 17:10:00,94,681,500.0,6.775330529447172
2025-04-11 17:15:00,88,710,500.0,4.507621824295677
2025-04-11 17:20:00,101,308,500.0,8.763124556708295
2025-04-11 17:25:00,154,677,500.0,7.741037512545618
2025-04-11 17:30:00,157,306,500.0,7.907638483933631
2025-04-11 17:35:00,102,614,500.0,8.328236797392092
2025-04-11 17:40:00,122,586,500.0,9.972128057235807
2025-04-11 17:45:00,112,386,500.0,9.01638752455019
2025-04-11 17:50:00,69,745,500.0,9.433494286317504
2025-04-11 17:55:00,178,634,500.0,9.332373503221529
2025-04-11 18:00:00,77,459,500.0,5.678829808987425
2025-04-11 18:05:00,75,762,500.0,7.758159839499253
2025-04-11 18:10:00,80,917,500.0,9.061763253603056
2025-04-11 18:15:00,71,705,500.0,6.822314431042388
2025-04-11 18:20:00,63,869,500.0,8.305035255190571
2025-04-11 18:25:00,75,433,500.0,8.140038917420835
2025-04-11 18:30:00,134,322,500.0,7.710229989748784
2025-04-11 18:35:00,71,343,500.0,8.060818302100122
2025-04-11 18:40:00,165,330,500.0,9.977420649110947
2025-04-11 18:45:00,176,756,500.0,9.99708101838318
2025-04-11 18:50:00,142,863,500.0,5.6781044965008896
2025-04-11 18:55:00,113,555,500.0,6.413926404430544
2025-04-11 19:00:00,121,879,500.0,7.257026567059948
2025-04-11 19:05:00,136,359,500.0,5.09678648234452
2025-04-11 19:10:00,80,546,500.0,10.0
2025-04-11 19:15:00,157,697,500.0,8.174362882334409
2025-04-11 19:20:00,82,667,500.0,6.473185139404434
2025-04-11 19:25:00,132,804,500.0,6.824271942063506
2025-04-11 19:30:00,89,839,500.0,5.707195321878784
2025-04-11 19:35:00,163,481,500.0,7.122293395060818
2025-04-11 19:40:00,159,374,500.0,6.881098431701619
2025-04-11 19:45:00,72,439,500.0,6.254386388663872
2025-04-11 19:50:00,143,875,500.0,8.454854427344822
2025-04-11 19:55:00,108,481,500.0,8.063170986974203
2025-04-11 20:00:00,168,486,500.0,7.109327152946236
2025-04-11 20:05:00,141,444,500.0,6.27343408914623
2025-04-11 20:10:00,81,986,500.0,8.123862797659168
2025-04-11 20:15:00,148,410,500.0,4.193852938674938
2025-04-11 20:20:00,81,687,500.0,7.71067124140225
2025-04-11 20:25:00,160,530,500.0,8.321458008338247
2025-04-11 20:30:00,97,407,500.0,8.844410037872864
2025-04-11 20:35:00,153,646,500.0,7.608969841531054
2025-04-11 20:40:00,137,354,500.0,7.543129280133234
2025-04-11 20:45:00,149,976,500.0,7.362058510981519
2025-04-11 20:50:00,133,355,500.0,7.663713906035594
2025-04-11 20:55:00,121,511,500.0,6.416694102246522
2025-04-11 21:00:00,168,782,500.0,8.373160291748297
2025-04-11 21:05:00,109,678,500.0,7.4262945975037296
2025-04-11 21:10:00,93,363,500.0,7.3486640970393635
2025-04-11 21:15:00,145,903,500.0,8.040432184394563
2025-04-11 21:20:00,113,786,500.0,6.262000520911869
2025-04-11 21:25:00,124,993,500.0,4.691066576557465
2025-04-11 21:30:00,81,343,500.0,7.341242539485797
2025-04-11 21:35:00,165,564,500.0,7.337351256210164
2025-04-11 21:40:00,71,865,500.0,10.0
2025-04-11 21:45:00,160,835,500.0,4.522608191511424
2025-04-11 21:50:00,135,876,500.0,8.421016776960684
2025-04-11 21:55:00,172,970,500.0,7.832311350585753
2025-04-11 22:00:00,95,923,500.0,7.522873028164115
2025-04-11 22:05:00,148,786,500.0,8.981282319499734
2025-04-11 22:10:00,99,400,500.0,8.450532035761722
2025-04-11 22:15:00,159,726,500.0,7.329120393500748
2025-04-11 22:20:00,154,357,500.0,9.492045389021635
2025-04-11 22:25:00,77,329,500.0,7.57670104694184
2025-04-11 22:30:00,91,669,500.0,6.778303862029363
2025-04-11 22:35:00,110,331,500.0,7.96001495909667
2025-04-11 22:40:00,171,658,500.0,8.951704218626283
2025-04-11 22:45:00,96,466,500.0,5.881116851318789
2025-04-11 22:50:00,94,320,500.0,7.523275825293156
2025-04-11 22:55:00,136,558,500.0,7.9681122700854425
2025-04-11 23:00:00,114,770,500.0,6.567636383229045
2025-04-11 23:05:00,165,404,500.0,7.402794834750404
2025-04-11 23:10:00,131,589,500.0,7.647110336463636
2025-04-11 23:15:00,95,567,500.0,7.845461929858781
2025-04-11 23:20:00,175,976,500.0,9.30414238551156
2025-04-11 23:25:00,97,697,500.0,6.270390789141921
2025-04-11 23:30:00,103,847,500.0,8.548968478027298
2025-04-11 23:35:00,98,871,500.0,10.0
2025-04-11 23:40:00,152,996,500.0,7.976634322360397
2025-04-11 23:45:00,155,639,500.0,8.828424451918817
2025-04-11 23:50:00,120,894,500.0,8.45858672078409
2025-04-11 23:55:00,171,605,500.0,7.507124382479778
2025-04-12 00:00:00,85,768,500.0,9.102018174400358
2025-04-12 00:05:00,122,620,500.0,9.104553621996423
2025-04-12 00:10:00,133,390,500.0,8.414007623220332
2025-04-12 00:15:00,114,304,500.0,6.196423979603155
2025-04-12 00:20:00,174,318,500.0,7.948089714095878
2025-04-12 00:25:00,99,815,500.0,10.0
2025-04-12 00:30:00,97,836,500.0,5.590667881905425
2025-04-12 00:35:00,103,492,500.0,5.671631777167846
2025-04-12 00:40:00,62,434,500.0,7.8182950421514565
2025-04-12 00:45:00,75,684,500.0,6.478090043301151
2025-04-12 00:50:00,66,320,500.0,6.6379514351644815
2025-04-12 00:55:00,75,456,500.0,6.575816434895048
2025-04-12 01:00:00,113,832,500.0,6.938644880163783
2025-04-12 01:05:00,166,932,500.0,4.340806510903934
2025-04-12 01:10:00,85,835,500.0,9.356636840827328
2025-04-12 01:15:00,65,792,500.0,9.1294120727803
